 -1. 0.07692307692307693
 -0.98 0.5751339421154216
 -0.96 0.815186239620716
 -0.94 0.8805317689695236
 -0.92 0.8349234627101031
 -0.9 0.7259540330684829
 -0.88 0.5881106418241617
 -0.86 0.4453948553096554
 -0.84 0.3135536004921259
 -0.82 0.20196345431192192
 -0.8 0.11520737327188939
 -0.78 0.054379900128719634
 -0.76 0.01815396586932808
 -0.74 0.003639634397070267
 -0.72 0.0070625109405814
 -0.7 0.024287049567882944
 -0.6799999999999999 0.051207646776220556
 -0.66 0.0840281933695886
 -0.64 0.11944867216714919
 -0.62 0.1547754309425034
 -0.6 0.1879699248120301
 -0.58 0.21764900650612354
 -0.5599999999999999 0.2430482430060304
 -0.54 0.2639582493470413
 -0.52 0.2806426514118989
 -0.5 0.29374501570236167
 -0.48 0.3041909118178052
 -0.45999999999999996 0.31309019912344666
 -0.44 0.32164364929314343
 -0.42 0.33105712749865734
 -0.39999999999999997 0.34246575342465746
 -0.38 0.3568697454525059
 -0.36 0.37508301371187136
 -0.33999999999999997 0.39769500668341234
 -0.32 0.42504582808399355
 -0.3 0.4572142223141129
 -0.27999999999999997 0.49401767423126486
 -0.26 0.535023578868789
 -0.24 0.5795702053832268
 -0.21999999999999997 0.6267960034202464
 -0.19999999999999998 0.6756756756756755
 -0.18 0.7250613641300544
 -0.15999999999999998 0.773727265688194
 -0.13999999999999999 0.820416002195514
 -0.11999999999999998 0.8638851164662336
 -0.09999999999999998 0.9029521464807648
 -0.07999999999999999 0.9365368407267822
 -0.059999999999999984 0.9636992152063247
 -0.03999999999999998 0.9836723133458102
 -0.01999999999999998 0.9958887103629412
 2.0816681711721685E-17 0.9999999999999999
 0.02000000000000002 0.9958887103629415
 0.04000000000000002 0.9836723133458102
 0.060000000000000026 0.9636992152063245
 0.08000000000000002 0.9365368407267821
 0.10000000000000002 0.9029521464807647
 0.12000000000000002 0.8638851164662334
 0.14 0.8204160021955138
 0.16000000000000003 0.773727265688194
 0.18000000000000002 0.7250613641300547
 0.2 0.6756756756756757
 0.22000000000000003 0.6267960034202464
 0.24000000000000002 0.579570205383227
 0.26 0.535023578868789
 0.28 0.49401767423126486
 0.30000000000000004 0.4572142223141128
 0.32 0.42504582808399366
 0.34 0.3976950066834123
 0.36000000000000004 0.3750830137118713
 0.38 0.35686974545250577
 0.4 0.34246575342465746
 0.42000000000000004 0.3310571274986572
 0.44000000000000006 0.3216436492931434
 0.46 0.31309019912344643
 0.48000000000000004 0.30419091181780494
 0.5 0.29374501570236167
 0.52 0.28064265141189887
 0.54 0.2639582493470414
 0.56 0.24304824300603028
 0.5800000000000001 0.21764900650612337
 0.6000000000000001 0.18796992481203004
 0.62 0.15477543094250365
 0.64 0.11944867216714962
 0.66 0.08402819336958885
 0.68 0.05120764677622043
 0.7000000000000001 0.02428704956788284
 0.7200000000000001 0.007062510940581774
 0.74 0.003639634397070582
 0.76 0.01815396586932771
 0.78 0.05437990012871959
 0.8 0.11520737327188939
 0.8200000000000001 0.20196345431192242
 0.8400000000000001 0.3135536004921259
 0.86 0.44539485530965467
 0.88 0.5881106418241605
 0.9 0.7259540330684813
 0.92 0.8349234627101011
 0.9400000000000001 0.8805317689695239
 0.9600000000000001 0.8151862396207161
 0.9800000000000001 0.5751339421154187
 1. 0.07692307692307693
